,TagName,DateTime,Value,vValue
205,temperature_heating_setpoint,2023-11-28 10:10:00+01:00,21.0,21.0
206,temperature_heating_setpoint,2023-11-28 10:20:00+01:00,21.0,21.0
207,temperature_heating_setpoint,2023-11-28 10:30:00+01:00,21.0,21.0
208,temperature_heating_setpoint,2023-11-28 10:40:00+01:00,21.0,21.0
209,temperature_heating_setpoint,2023-11-28 10:50:00+01:00,21.0,21.0
210,temperature_heating_setpoint,2023-11-28 11:00:00+01:00,21.0,21.0
211,temperature_heating_setpoint,2023-11-28 11:10:00+01:00,21.0,21.0
212,temperature_heating_setpoint,2023-11-28 11:20:00+01:00,21.0,21.0
213,temperature_heating_setpoint,2023-11-28 11:30:00+01:00,21.0,21.0
214,temperature_heating_setpoint,2023-11-28 11:40:00+01:00,21.0,21.0
215,temperature_heating_setpoint,2023-11-28 11:50:00+01:00,21.0,21.0
216,temperature_heating_setpoint,2023-11-28 12:00:00+01:00,21.0,21.0
217,temperature_heating_setpoint,2023-11-28 12:10:00+01:00,21.0,21.0
218,temperature_heating_setpoint,2023-11-28 12:20:00+01:00,21.0,21.0
219,temperature_heating_setpoint,2023-11-28 12:30:00+01:00,21.0,21.0
220,temperature_heating_setpoint,2023-11-28 12:40:00+01:00,21.0,21.0
221,temperature_heating_setpoint,2023-11-28 12:50:00+01:00,21.0,21.0
222,temperature_heating_setpoint,2023-11-28 13:00:00+01:00,21.0,21.0
223,temperature_heating_setpoint,2023-11-28 13:10:00+01:00,21.0,21.0
224,temperature_heating_setpoint,2023-11-28 13:20:00+01:00,21.0,21.0
225,temperature_heating_setpoint,2023-11-28 13:30:00+01:00,21.0,21.0
226,temperature_heating_setpoint,2023-11-28 13:40:00+01:00,21.0,21.0
227,temperature_heating_setpoint,2023-11-28 13:50:00+01:00,21.0,21.0
228,temperature_heating_setpoint,2023-11-28 14:00:00+01:00,21.0,21.0
229,temperature_heating_setpoint,2023-11-28 14:10:00+01:00,21.0,21.0
230,temperature_heating_setpoint,2023-11-28 14:20:00+01:00,21.0,21.0
231,temperature_heating_setpoint,2023-11-28 14:30:00+01:00,21.0,21.0
232,temperature_heating_setpoint,2023-11-28 14:40:00+01:00,21.0,21.0
233,temperature_heating_setpoint,2023-11-28 14:50:00+01:00,21.0,21.0
234,temperature_heating_setpoint,2023-11-28 15:00:00+01:00,21.0,21.0
235,temperature_heating_setpoint,2023-11-28 15:10:00+01:00,21.0,21.0
236,temperature_heating_setpoint,2023-11-28 15:20:00+01:00,21.0,21.0
237,temperature_heating_setpoint,2023-11-28 15:30:00+01:00,21.0,21.0
238,temperature_heating_setpoint,2023-11-28 15:40:00+01:00,21.0,21.0
239,temperature_heating_setpoint,2023-11-28 15:50:00+01:00,21.0,21.0
240,temperature_heating_setpoint,2023-11-28 16:00:00+01:00,21.0,21.0
241,temperature_heating_setpoint,2023-11-28 16:10:00+01:00,21.0,21.0
242,temperature_heating_setpoint,2023-11-28 16:20:00+01:00,21.0,21.0
243,temperature_heating_setpoint,2023-11-28 16:30:00+01:00,21.0,21.0
244,temperature_heating_setpoint,2023-11-28 16:40:00+01:00,21.0,21.0
245,temperature_heating_setpoint,2023-11-28 16:50:00+01:00,21.0,21.0
246,temperature_heating_setpoint,2023-11-28 17:00:00+01:00,21.0,21.0
247,temperature_heating_setpoint,2023-11-28 17:10:00+01:00,21.0,21.0
248,temperature_heating_setpoint,2023-11-28 17:20:00+01:00,21.0,21.0
249,temperature_heating_setpoint,2023-11-28 17:30:00+01:00,21.0,21.0
250,temperature_heating_setpoint,2023-11-28 17:40:00+01:00,21.0,21.0
251,temperature_heating_setpoint,2023-11-28 17:50:00+01:00,21.0,21.0
252,temperature_heating_setpoint,2023-11-28 18:00:00+01:00,21.0,21.0
253,temperature_heating_setpoint,2023-11-28 18:10:00+01:00,21.0,21.0
254,temperature_heating_setpoint,2023-11-28 18:20:00+01:00,21.0,21.0
255,temperature_heating_setpoint,2023-11-28 18:30:00+01:00,21.0,21.0
256,temperature_heating_setpoint,2023-11-28 18:40:00+01:00,21.0,21.0
257,temperature_heating_setpoint,2023-11-28 18:50:00+01:00,21.0,21.0
258,temperature_heating_setpoint,2023-11-28 19:00:00+01:00,21.0,21.0
259,temperature_heating_setpoint,2023-11-28 19:10:00+01:00,18.0,18.0
260,temperature_heating_setpoint,2023-11-28 19:20:00+01:00,18.0,18.0
261,temperature_heating_setpoint,2023-11-28 19:30:00+01:00,18.0,18.0
262,temperature_heating_setpoint,2023-11-28 19:40:00+01:00,18.0,18.0
263,temperature_heating_setpoint,2023-11-28 19:50:00+01:00,18.0,18.0
264,temperature_heating_setpoint,2023-11-28 20:00:00+01:00,18.0,18.0
265,temperature_heating_setpoint,2023-11-28 20:10:00+01:00,18.0,18.0
266,temperature_heating_setpoint,2023-11-28 20:20:00+01:00,18.0,18.0
267,temperature_heating_setpoint,2023-11-28 20:30:00+01:00,18.0,18.0
268,temperature_heating_setpoint,2023-11-28 20:40:00+01:00,18.0,18.0
269,temperature_heating_setpoint,2023-11-28 20:50:00+01:00,18.0,18.0
270,temperature_heating_setpoint,2023-11-28 21:00:00+01:00,18.0,18.0
271,temperature_heating_setpoint,2023-11-28 21:10:00+01:00,18.0,18.0
272,temperature_heating_setpoint,2023-11-28 21:20:00+01:00,18.0,18.0
273,temperature_heating_setpoint,2023-11-28 21:30:00+01:00,18.0,18.0
274,temperature_heating_setpoint,2023-11-28 21:40:00+01:00,18.0,18.0
275,temperature_heating_setpoint,2023-11-28 21:50:00+01:00,18.0,18.0
276,temperature_heating_setpoint,2023-11-28 22:00:00+01:00,18.0,18.0
277,temperature_heating_setpoint,2023-11-28 22:10:00+01:00,18.0,18.0
278,temperature_heating_setpoint,2023-11-28 22:20:00+01:00,18.0,18.0
279,temperature_heating_setpoint,2023-11-28 22:30:00+01:00,18.0,18.0
280,temperature_heating_setpoint,2023-11-28 22:40:00+01:00,18.0,18.0
281,temperature_heating_setpoint,2023-11-28 22:50:00+01:00,18.0,18.0
282,temperature_heating_setpoint,2023-11-28 23:00:00+01:00,18.0,18.0
283,temperature_heating_setpoint,2023-11-28 23:10:00+01:00,18.0,18.0
284,temperature_heating_setpoint,2023-11-28 23:20:00+01:00,18.0,18.0
285,temperature_heating_setpoint,2023-11-28 23:30:00+01:00,18.0,18.0
286,temperature_heating_setpoint,2023-11-28 23:40:00+01:00,18.0,18.0
287,temperature_heating_setpoint,2023-11-28 23:50:00+01:00,18.0,18.0
288,temperature_heating_setpoint,2023-11-29 00:00:00+01:00,18.0,18.0
289,temperature_heating_setpoint,2023-11-29 00:10:00+01:00,18.0,18.0
290,temperature_heating_setpoint,2023-11-29 00:20:00+01:00,18.0,18.0
291,temperature_heating_setpoint,2023-11-29 00:30:00+01:00,18.0,18.0
292,temperature_heating_setpoint,2023-11-29 00:40:00+01:00,18.0,18.0
293,temperature_heating_setpoint,2023-11-29 00:50:00+01:00,18.0,18.0
294,temperature_heating_setpoint,2023-11-29 01:00:00+01:00,18.0,18.0
295,temperature_heating_setpoint,2023-11-29 01:10:00+01:00,18.0,18.0
296,temperature_heating_setpoint,2023-11-29 01:20:00+01:00,18.0,18.0
297,temperature_heating_setpoint,2023-11-29 01:30:00+01:00,18.0,18.0
298,temperature_heating_setpoint,2023-11-29 01:40:00+01:00,18.0,18.0
299,temperature_heating_setpoint,2023-11-29 01:50:00+01:00,18.0,18.0
300,temperature_heating_setpoint,2023-11-29 02:00:00+01:00,18.0,18.0
301,temperature_heating_setpoint,2023-11-29 02:10:00+01:00,18.0,18.0
302,temperature_heating_setpoint,2023-11-29 02:20:00+01:00,18.0,18.0
303,temperature_heating_setpoint,2023-11-29 02:30:00+01:00,18.0,18.0
304,temperature_heating_setpoint,2023-11-29 02:40:00+01:00,18.0,18.0
305,temperature_heating_setpoint,2023-11-29 02:50:00+01:00,18.0,18.0
306,temperature_heating_setpoint,2023-11-29 03:00:00+01:00,18.0,18.0
307,temperature_heating_setpoint,2023-11-29 03:10:00+01:00,18.0,18.0
308,temperature_heating_setpoint,2023-11-29 03:20:00+01:00,18.0,18.0
309,temperature_heating_setpoint,2023-11-29 03:30:00+01:00,18.0,18.0
310,temperature_heating_setpoint,2023-11-29 03:40:00+01:00,18.0,18.0
311,temperature_heating_setpoint,2023-11-29 03:50:00+01:00,18.0,18.0
312,temperature_heating_setpoint,2023-11-29 04:00:00+01:00,18.0,18.0
313,temperature_heating_setpoint,2023-11-29 04:10:00+01:00,18.0,18.0
314,temperature_heating_setpoint,2023-11-29 04:20:00+01:00,18.0,18.0
315,temperature_heating_setpoint,2023-11-29 04:30:00+01:00,18.0,18.0
316,temperature_heating_setpoint,2023-11-29 04:40:00+01:00,18.0,18.0
317,temperature_heating_setpoint,2023-11-29 04:50:00+01:00,18.0,18.0
318,temperature_heating_setpoint,2023-11-29 05:00:00+01:00,18.0,18.0
319,temperature_heating_setpoint,2023-11-29 05:10:00+01:00,18.0,18.0
320,temperature_heating_setpoint,2023-11-29 05:20:00+01:00,18.0,18.0
321,temperature_heating_setpoint,2023-11-29 05:30:00+01:00,18.0,18.0
322,temperature_heating_setpoint,2023-11-29 05:40:00+01:00,18.0,18.0
323,temperature_heating_setpoint,2023-11-29 05:50:00+01:00,18.0,18.0
324,temperature_heating_setpoint,2023-11-29 06:00:00+01:00,18.0,18.0
325,temperature_heating_setpoint,2023-11-29 06:10:00+01:00,21.0,21.0
326,temperature_heating_setpoint,2023-11-29 06:20:00+01:00,21.0,21.0
327,temperature_heating_setpoint,2023-11-29 06:30:00+01:00,21.0,21.0
328,temperature_heating_setpoint,2023-11-29 06:40:00+01:00,21.0,21.0
329,temperature_heating_setpoint,2023-11-29 06:50:00+01:00,21.0,21.0
330,temperature_heating_setpoint,2023-11-29 07:00:00+01:00,21.0,21.0
331,temperature_heating_setpoint,2023-11-29 07:10:00+01:00,21.0,21.0
332,temperature_heating_setpoint,2023-11-29 07:20:00+01:00,21.0,21.0
333,temperature_heating_setpoint,2023-11-29 07:30:00+01:00,21.0,21.0
334,temperature_heating_setpoint,2023-11-29 07:40:00+01:00,21.0,21.0
335,temperature_heating_setpoint,2023-11-29 07:50:00+01:00,21.0,21.0
336,temperature_heating_setpoint,2023-11-29 08:00:00+01:00,21.0,21.0
337,temperature_heating_setpoint,2023-11-29 08:10:00+01:00,21.0,21.0
338,temperature_heating_setpoint,2023-11-29 08:20:00+01:00,21.0,21.0
339,temperature_heating_setpoint,2023-11-29 08:30:00+01:00,21.0,21.0
340,temperature_heating_setpoint,2023-11-29 08:40:00+01:00,21.0,21.0
341,temperature_heating_setpoint,2023-11-29 08:50:00+01:00,21.0,21.0
342,temperature_heating_setpoint,2023-11-29 09:00:00+01:00,21.0,21.0
343,temperature_heating_setpoint,2023-11-29 09:10:00+01:00,21.0,21.0
344,temperature_heating_setpoint,2023-11-29 09:20:00+01:00,21.0,21.0
345,temperature_heating_setpoint,2023-11-29 09:30:00+01:00,21.0,21.0
346,temperature_heating_setpoint,2023-11-29 09:40:00+01:00,21.0,21.0
347,temperature_heating_setpoint,2023-11-29 09:50:00+01:00,21.0,21.0
348,temperature_heating_setpoint,2023-11-29 10:00:00+01:00,21.0,21.0
349,temperature_heating_setpoint,2023-11-29 10:10:00+01:00,21.0,21.0
350,temperature_heating_setpoint,2023-11-29 10:20:00+01:00,21.0,21.0
351,temperature_heating_setpoint,2023-11-29 10:30:00+01:00,21.0,21.0
352,temperature_heating_setpoint,2023-11-29 10:40:00+01:00,21.0,21.0
353,temperature_heating_setpoint,2023-11-29 10:50:00+01:00,21.0,21.0
354,temperature_heating_setpoint,2023-11-29 11:00:00+01:00,21.0,21.0
355,temperature_heating_setpoint,2023-11-29 11:10:00+01:00,21.0,21.0
356,temperature_heating_setpoint,2023-11-29 11:20:00+01:00,21.0,21.0
357,temperature_heating_setpoint,2023-11-29 11:30:00+01:00,21.0,21.0
